label,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116,feature117,feature118,feature119,feature120,feature121,feature122,feature123,feature124,feature125,feature126,feature127,feature128,feature129,feature130
w,-593.4636,-590.85803,-641.2872,-670.14557,-681.79407,-686.7188,-689.5636,-693.4861,-689.64435,-708.33624,97.49854,98.67168,93.226036,84.87906,82.25855,79.82924,78.264786,75.466354,74.28378,68.18843,54.77038,55.908295,48.812683,37.501472,36.205017,38.455284,37.556305,29.314804,30.176874,31.217657,33.735535,35.733124,27.850775,14.993328,10.129776,12.372492,12.930708,6.9647927,15.375727,21.101593,31.389359,28.70448,30.148983,25.33165,13.350736,10.31554,15.282799,16.420889,21.245049,20.569485,12.510002,16.10928,23.568752,24.093708,12.477612,5.1541114,7.438753,9.947854,13.027096,7.8401957,21.665867,22.674126,23.351078,21.823627,13.365156,13.803726,11.339851,6.883887,9.821421,2.3402143,12.027278,16.054508,14.3246765,8.919939,7.5724297,8.980585,7.0750484,5.0811777,2.8542292,-1.425792,-4.867554,-0.94744194,2.214963,11.395745,11.901428,7.6183634,6.9149666,4.841614,2.0992503,2.5025592,5.709089,6.5367465,2.3045554,1.5115619,-5.0014467,-4.603077,-1.7910507,-5.5059605,-3.6345747,0.960658,15.334734,18.831625,18.342533,10.008102,-0.8828752,-2.4772136,-2.7917278,-4.790817,-0.4856893,1.8950237,-4.7041183,-2.8077846,5.372283,6.007079,0.59412456,-4.7049255,-4.0157228,-7.7767267,-5.640085,-0.40451765,-0.2772364,-6.56382,-5.949356,-4.6648355,-6.629501,-7.1603804,-3.4568439,-5.493535,-4.270672,-5.2561874
w,-536.2281,-559.11334,-634.6982,-665.0157,-663.1087,-662.50256,-671.4574,-634.49023,-591.9714,-584.745,111.723724,109.17778,96.74602,91.84152,82.69725,71.82211,70.4073,86.7979,98.628654,105.587494,27.96185,36.183205,47.605423,44.437096,27.704554,15.351108,20.6636,31.726248,39.459526,40.35373,29.069683,26.443268,22.222225,12.566952,6.2747593,8.195756,13.732679,28.743927,35.47781,25.408327,16.047428,19.76653,25.80141,22.46566,22.980698,26.46231,33.182976,29.133358,29.043056,24.95497,18.968063,17.788969,15.961598,12.507891,18.859566,17.568768,16.114323,10.686257,10.08119,14.97828,21.21553,28.800312,21.1474,15.534338,23.965572,20.314114,16.65797,13.803715,15.437301,19.76788,23.81143,24.052769,19.12032,17.25986,13.890337,4.613117,7.9715014,-0.5164454,0.30569828,9.424351,5.96606,9.612158,17.656101,19.177649,10.985027,3.504366,6.626708,1.2731993,2.1222556,5.73746,12.730265,12.741181,10.958757,6.061795,5.7894487,1.4783047,1.7871342,12.359218,21.014557,13.30494,4.0667987,5.3211603,2.369947,1.8549201,-0.50746965,-5.4983497,-4.9915986,4.2056227,10.577831,7.0210333,2.8794756,2.386362,5.377375,3.8778462,0.14475065,0.64141434,-2.1360354,-12.723392,-9.9555435,-2.2592745,-0.9192871,-1.2210634,6.6227455,4.3955135,3.2805207,10.343262,10.849258,-4.1882286,-12.017233,-4.8592715
w,-551.81274,-566.69055,-630.3306,-667.18634,-677.3342,-677.7915,-661.5615,-597.9479,-582.307,-626.55566,108.03125,105.229706,96.28253,86.67052,80.90425,77.79021,76.29492,71.77586,78.27934,89.32303,30.030281,41.896965,53.407555,48.24675,32.541374,24.413097,34.64242,57.237316,64.79662,60.608944,38.148064,39.09722,29.178967,14.998007,8.954436,0.23756745,4.7015686,27.293514,38.411217,39.718056,26.703407,30.24374,32.245102,30.07573,30.17493,26.297443,18.548206,18.403927,26.033226,35.008877,23.993221,23.002144,18.596634,18.344933,18.772282,16.727417,19.681866,19.848654,19.914398,21.71613,18.070011,14.935983,8.184689,11.762066,8.542264,5.0747194,7.9680305,6.435749,8.588081,10.3527565,14.023106,12.065269,6.408539,5.4085326,6.2634215,4.3522615,-1.9675064,-8.75992,-0.6049907,11.498611,7.324425,15.64698,20.992971,6.042446,7.5160465,9.307947,6.308356,6.632452,13.394806,13.9796095,7.832842,11.961761,9.666317,-3.4987,-2.226049,1.261095,-1.0716478,1.1590695,3.2920203,6.3748693,0.883061,1.3229,0.11829597,5.5051737,5.4118643,7.2866096,7.8580227,13.683728,14.088985,15.077492,5.5820155,-0.2607383,1.8901985,1.9845002,-1.4580148,4.9496946,5.8978434,4.1083975,3.8010302,2.8187053,6.006167,2.1254346,-2.7367277,0.38260347,-5.7982445,-10.489008,-6.249506,-1.7129344,-1.5264791,-5.11976
w,-571.3728,-583.8119,-638.0367,-662.2016,-673.8971,-682.003,-681.577,-603.3866,-564.7142,-596.4303,112.03367,104.38203,89.07545,81.81859,82.02763,80.42714,71.66936,68.78011,75.202484,93.62611,33.799744,39.010498,40.739143,39.14797,31.751612,26.775976,18.616222,47.541073,58.999077,57.14411,20.573502,21.791416,22.770065,18.069296,12.849323,7.139847,5.6919594,32.28658,44.906563,40.682518,7.956188,17.514896,31.917786,29.87753,21.501446,12.303997,7.645699,13.506743,20.589617,19.85226,22.771713,30.714691,32.119095,18.151516,14.164578,7.7870717,6.621997,-0.5778109,3.857874,12.987079,26.111443,27.138132,19.908451,8.402748,8.750572,12.863218,15.144709,14.5707855,13.282236,16.184765,27.347906,26.271454,15.32855,9.347227,6.6178246,6.703639,7.271185,7.875082,10.390666,13.505327,30.449062,30.978252,23.121841,20.538746,14.999199,12.914434,4.8521986,0.559582,8.673412,15.053929,4.234826,9.000266,10.881608,5.559783,4.656213,1.7067654,-5.2420616,-5.7682457,4.593316,13.777731,4.107808,6.0520515,12.268988,3.2476168,2.9494667,3.27201,6.372925,9.380211,11.423721,9.464447,2.170246,3.823977,8.869651,4.350057,-1.3954071,-0.6637287,4.213017,-4.318753,-10.829269,-17.731495,-3.1707773,1.9018373,10.7096615,0.12908079,-5.031127,-3.3347793,3.275373,-1.9607399,-3.4951797,-5.719889
x,-572.4827,-575.6978,-637.8665,-676.2713,-698.55676,-704.6066,-700.90295,-701.64465,-703.8635,-714.70325,156.59145,148.68646,120.24022,91.393036,72.02226,70.26434,72.20021,69.719955,71.60986,75.58128,56.454407,57.67612,58.40341,47.91689,34.14116,28.19743,22.821373,19.772732,26.805553,31.158611,-1.5547681,6.199795,20.213583,22.426758,12.657761,5.498084,5.3546596,4.7082396,11.75915,13.525659,-12.574173,-1.6009846,19.286518,25.185888,19.50051,12.384563,15.06397,13.971186,19.72895,24.795826,3.8268476,10.001641,18.693447,13.348615,9.572122,7.5263243,9.643076,10.093316,16.905844,23.137684,15.1924515,19.613235,21.916935,10.898007,3.0159857,9.188948,14.730532,10.150173,8.078641,9.224316,16.82145,17.673244,12.959981,13.705532,3.3680582,4.727986,7.120634,4.83951,1.9987,-2.2656345,26.176308,24.591606,23.093903,19.454313,5.980254,-0.52860796,-0.84961796,7.0167084,6.4131336,-3.490053,15.25886,14.861263,12.387736,6.66236,-2.024043,-0.08653709,4.266861,3.4597023,3.823018,2.204379,6.719755,9.236597,6.1459637,3.9960818,1.7401043,-0.026990533,2.811564,0.21819323,0.9869673,5.2118244,-4.548403,-0.08245476,2.755651,-0.36173505,-1.0551425,-0.2842062,-4.5476356,-8.302551,-5.5506115,1.287655,-17.314709,-12.5492115,1.4989823,3.741187,1.0862,-1.7447879,-9.07127,-6.1363764,1.0855957,7.1435213
x,-554.62506,-557.4178,-616.6428,-669.9849,-688.729,-678.88715,-665.731,-657.1435,-652.7877,-674.68164,124.173935,119.0642,100.280495,83.73689,75.18005,82.76023,92.13249,93.95902,92.780106,82.46298,48.72902,43.706963,42.86618,47.433952,31.396374,24.669067,17.752216,1.9485064,-3.1853542,2.8065917,22.777412,31.368484,38.476624,28.224815,8.233931,-2.9713216,-11.670719,-27.24448,-23.753704,-12.061972,-13.423674,0.5130457,21.749378,31.507435,22.208832,18.593536,14.825468,13.571054,19.82022,26.36977,-1.5233477,7.0924215,17.226204,19.134613,9.713371,12.578854,15.926624,17.220179,20.922466,21.00616,15.912567,20.748007,21.259533,13.795044,6.8904357,12.456884,9.857805,7.809137,8.154543,4.516678,8.082953,11.783042,12.771965,10.235567,8.143551,15.693471,4.660991,-4.458219,-8.361059,-13.1665745,22.532207,26.21933,28.57822,17.18021,11.69133,12.5167465,4.036194,3.007969,9.636264,13.129791,11.748989,17.150417,19.841444,14.115933,2.364829,-5.786148,0.9827541,6.2324996,8.979589,11.538841,11.828413,8.3137455,10.439645,9.742798,-1.1152363,-4.1173787,3.9422207,2.0731328,0.76627696,0.47506928,-13.637931,-8.229952,-4.0276966,-5.9031167,-7.446827,-8.371972,-4.8244085,-9.296997,-10.431159,-11.990158,-18.659092,-12.887956,-9.776737,-6.247957,-1.5496826,0.58344746,0.015495539,-7.2618074,-9.915482,-12.241065
x,-583.2102,-588.6638,-644.1448,-675.6171,-675.213,-671.6989,-628.64484,-558.49805,-566.6872,-635.445,120.871704,115.109055,100.65281,81.83374,70.419586,68.83249,90.808784,108.69168,116.15753,106.637314,21.429062,23.029392,39.94378,36.5783,25.077435,22.329023,46.337334,61.294388,60.898743,54.96846,15.519204,17.307152,22.958574,18.119438,16.30938,13.567905,9.000464,20.645428,30.424093,38.205933,28.806673,33.60631,37.190582,28.305546,26.935848,23.57027,7.7125854,8.327606,13.269661,36.14578,22.73004,26.750126,23.722805,15.79233,12.586399,9.23274,-9.399826,-7.0957193,1.239229,16.335487,15.856564,19.051983,18.240398,17.913145,15.718296,10.020866,-4.2724895,1.4247148,7.2093253,10.498026,14.580666,13.633711,14.580206,10.282199,3.11378,-1.6249076,-0.007082626,7.9851894,13.732352,11.025058,23.367798,23.412508,23.860037,17.63934,8.249262,1.5041735,20.128479,33.728394,31.908394,20.104603,14.966116,11.507461,13.695587,14.982206,7.345974,2.799896,10.631375,15.185667,14.906975,5.6319017,19.952011,23.331951,16.60682,8.57695,8.79518,4.9255943,2.8072743,2.6242101,1.4197482,4.1061497,10.484415,16.499485,17.925253,9.553326,6.5044565,3.7363634,-8.585585,-7.3668547,-3.874474,6.862295,7.4032974,7.5947046,6.551908,5.083867,2.791579,4.5011797,-7.419018,-7.345934,-7.1967163,-2.295207
x,-565.4892,-567.47437,-618.9864,-651.8973,-664.15594,-660.2135,-563.64056,-512.0625,-542.0089,-620.44727,111.32143,109.564995,107.24245,95.05345,82.51895,81.959915,102.03876,112.76965,118.69446,95.45771,31.272758,37.324284,50.437767,44.520107,32.048607,32.169365,53.019047,55.593723,49.626724,43.79767,33.965996,28.774105,21.538761,18.50369,17.258125,17.980919,24.40718,35.319565,40.172714,35.38375,31.853378,32.749752,23.051163,20.706211,23.874926,19.352142,-1.6184747,-0.8195971,3.8666544,20.563677,25.340656,29.93579,27.51577,16.58581,8.234063,6.989665,-2.734502,1.2421197,8.005188,16.835312,4.434251,7.4578953,19.067226,19.806374,14.085413,8.758757,9.571406,11.59067,12.670742,16.740551,13.615703,15.017216,16.248234,8.151589,8.950054,11.416015,4.4144955,4.5332236,8.194518,6.9519596,18.47254,16.011997,14.489302,7.8057365,0.6068665,9.253379,24.26332,27.877737,26.499365,24.482002,7.2421465,9.058357,12.361857,8.018723,3.050501,2.5683742,14.382708,16.743143,15.5991,13.965282,17.308313,20.39645,11.613076,-0.81162894,1.6180775,0.79858565,-3.270486,1.1884191,3.773423,8.83267,5.77697,4.0986834,-4.7366714,-11.566591,-14.383648,-11.005451,-15.564705,-14.260967,-5.837674,6.6810627,5.767914,4.712229,1.3158741,-0.8954779,-7.021027,-1.2339473,-9.285086,-11.373449,-7.6308393,-3.47249
x,-544.59784,-560.20886,-615.5152,-651.22815,-672.9797,-680.5405,-676.20703,-679.1541,-689.2339,-703.4553,132.3408,135.57918,123.47824,102.945206,87.347916,79.486725,83.57324,86.50409,79.35301,76.308975,41.203354,55.026917,64.92001,56.799835,44.727463,34.995796,32.528748,35.677002,33.457684,32.8621,20.684864,22.723505,24.794376,21.042025,17.534609,8.243713,7.72631,16.05082,22.473866,18.921265,1.3899662,3.9733877,15.034335,15.260466,10.624555,7.8052588,12.469602,19.703579,25.346882,19.595697,8.910021,13.002285,13.010239,6.311641,6.3179636,4.1566463,2.6889658,4.038393,10.148289,10.104322,15.030827,16.50922,11.704487,12.063389,14.615971,4.7679996,5.451813,7.5063524,10.302964,9.5031395,9.641851,9.990328,7.9842634,8.600203,4.8154573,-2.0093453,-0.09915963,2.9980717,5.1539817,2.7433457,8.508863,14.185328,9.40066,12.393742,8.694305,4.4177113,3.5126247,4.2469783,6.5771265,-1.380672,2.4341903,7.2472906,0.8745508,-2.6337113,-6.656419,-5.3888006,-5.5201664,-5.915146,-2.3529596,-4.1519446,1.4125104,2.4222128,0.64478344,-7.028865,-9.140636,-5.8849235,-3.9649944,-2.5130353,-1.6590004,1.5038885,-5.7438245,-2.181852,0.7848114,-7.7071176,-10.817948,-2.6743996,5.4604273,-2.8858438,-6.5268593,-2.5308561,-5.936384,1.5194557,4.005584,-6.5255785,0.72603893,10.884816,15.353426,7.887107,-2.2683928,1.5132407
x,-553.816,-552.10645,-606.5375,-658.3554,-666.58307,-665.0111,-653.023,-577.22284,-542.272,-566.2808,117.214905,118.49922,111.941574,89.20394,84.035446,84.4179,87.4834,101.990326,105.69447,101.770004,19.947117,28.22292,41.778828,39.921047,34.783646,25.644943,33.775795,55.057705,51.207226,41.54472,21.453836,15.819469,14.799132,9.92432,6.7486944,5.6842046,7.9028573,14.50958,35.912277,55.284317,20.853985,15.941207,14.06374,16.327135,21.162907,21.806734,17.117956,12.832245,10.813988,11.3112545,16.831177,10.911194,6.4619017,9.052122,17.9834,9.933732,-0.7172136,-7.64176,-2.4153776,5.350211,14.71947,12.285685,9.093882,9.968632,21.795712,16.792221,5.886581,-5.383053,3.3872998,10.024069,10.861584,11.132091,8.659741,6.909461,15.285004,11.683178,1.8966184,2.876661,7.0218,8.106759,16.103859,19.130836,19.907528,18.714403,19.704254,20.742043,16.165577,34.87623,42.280674,36.944534,19.258772,22.464355,15.590805,7.851466,8.786493,14.224644,18.596172,22.604156,20.331547,14.649292,12.916993,16.434471,13.032349,4.6681314,4.816833,10.306789,11.579102,9.80814,7.414276,3.4230995,8.793432,9.309822,7.7455053,2.036469,-1.3713279,-2.7019753,-6.680254,-8.865121,-0.3470924,0.8942565,18.124054,18.477505,13.37075,6.584057,-2.2228005,-7.1871204,-9.104133,-11.157974,-7.2216787,-9.3488865
x,-476.58246,-485.23605,-580.09515,-645.4697,-674.01886,-678.29675,-673.7891,-636.0233,-551.83514,-536.18066,82.2371,103.006134,117.59595,97.73721,83.035,74.34633,82.99368,96.02559,101.13052,98.87964,7.1478643,14.975971,35.941563,42.745735,39.316517,30.808334,34.43721,48.0928,56.866913,46.1557,21.091864,22.83865,16.413437,2.1179338,1.445037,7.5311594,6.991337,5.8021793,16.309017,31.297894,35.62163,35.538574,30.749306,29.59792,23.33277,17.385084,13.917589,3.74511,4.9182587,10.129684,5.781925,16.303371,26.4356,26.330315,21.604034,13.569475,15.199309,1.4430773,-3.7104068,-0.3984462,9.722637,14.645454,19.024183,26.306076,19.421478,18.338032,19.793148,7.111761,3.1968713,7.4679847,-1.3087698,3.8376484,13.501933,12.037432,4.5214524,7.150336,8.04974,1.9306537,4.890514,12.741598,22.452206,16.66167,12.206376,8.7394905,7.8970785,4.5374994,11.162268,14.664007,19.263748,19.205267,18.160799,11.147124,2.9238753,1.5710752,3.0824373,-0.40374184,5.4126487,11.773211,29.171074,33.0356,8.520855,5.4748435,5.3998976,2.28298,1.3100095,-6.55703,1.9839672,7.732429,14.193306,14.852783,-4.989821,-3.3431408,0.047035705,0.61410004,-3.811199,-8.27275,-9.205337,-8.611269,-20.153816,-22.705597,-10.132738,-5.7332673,2.7027757,0.8535584,-3.2161455,-1.4286959,0.0038590431,-3.4342902,-8.268657,-4.647875
x,-565.65186,-572.19763,-630.7521,-668.25916,-680.1464,-683.5539,-643.0021,-580.8692,-588.0377,-645.3509,119.81387,114.127106,99.181,86.112366,83.54078,82.72473,92.465836,105.41803,116.76773,108.33731,24.236176,31.280415,42.593918,44.932037,46.14514,39.653957,44.15985,56.202965,63.64395,64.17068,24.468126,24.801613,20.14841,17.834774,13.972113,5.606409,10.700472,21.484362,24.080105,22.61092,24.803837,26.663263,27.91373,25.495087,20.475481,16.345793,3.3387196,1.8842412,6.752379,20.264984,18.668133,22.721413,21.727856,13.145745,10.06106,14.149092,1.0353298,-0.6209299,9.209632,15.42248,11.709164,15.760936,21.459515,13.879201,9.610487,17.480574,10.664038,10.401672,17.39636,19.852938,5.730691,12.545229,18.597155,8.394171,7.1328125,10.139317,3.5768223,6.2223988,11.499235,15.503589,20.847528,22.12002,23.671083,18.81746,18.39743,13.453847,16.435986,27.562279,26.820425,23.684345,14.338072,16.00882,16.039913,15.243017,13.552289,2.8798742,1.5767988,14.635529,17.685818,15.823679,17.043768,14.952095,12.967285,14.975621,12.765272,1.3545486,-0.024276733,0.8414418,1.4225128,4.676053,9.089741,7.3948455,5.0765705,8.453188,13.198858,6.8169823,-2.1001878,-7.897508,-7.8598285,-4.3946333,7.205699,7.4272957,2.2004516,6.454047,11.189917,8.320607,-2.9627564,-10.668819,-10.469717,-5.981991
x,-574.40576,-576.40234,-635.68616,-670.4532,-676.34454,-679.582,-606.03955,-543.91656,-561.9515,-636.68726,104.618774,99.54194,92.58516,87.15757,74.75246,66.6431,100.01259,117.44126,130.65857,115.47316,42.67337,45.68125,49.214676,43.96159,29.079878,21.700611,52.067078,64.967354,63.418045,57.25363,36.60341,37.839127,34.38836,20.51178,12.077295,11.296877,1.7002754,8.476262,15.225183,22.776678,18.67812,22.43881,32.636326,27.126617,15.941132,17.978653,-0.60713804,-1.8148475,4.883829,22.7339,23.62566,27.265976,26.344028,14.533786,2.4478412,4.1173987,-12.7061615,-9.15369,3.654698,23.180868,5.822176,13.501635,23.652008,21.117538,17.412193,21.09305,-0.83244276,1.970562,11.2584715,19.709978,10.717433,9.129309,7.3619413,5.405386,8.68502,11.190153,8.572425,11.33236,11.073107,5.548503,37.156326,33.888214,26.018246,11.768818,10.259163,12.255106,21.237324,24.62427,23.753202,18.93584,13.92338,14.672689,11.932037,7.199441,5.7331924,4.834404,10.784812,15.031456,14.950575,7.8056345,10.042481,6.2445035,0.8103269,5.9674335,3.902331,1.0977628,-6.73095,-5.791618,-2.039669,-0.8153014,4.380342,6.3489475,7.810305,6.909585,2.4266562,2.924192,-10.945599,-11.872792,-10.701738,-7.3584833,2.1979795,4.0047565,5.553055,6.299621,8.505236,7.0770755,-10.081134,-12.485513,-12.730602,-9.986596
x,-529.01465,-524.93475,-590.6098,-642.7582,-667.82184,-673.2584,-678.5604,-570.71826,-519.1543,-559.5829,84.91148,105.172745,115.738815,98.006516,78.50418,76.0817,77.34793,101.10549,112.84766,121.3011,22.74551,31.636917,42.759766,42.341827,30.130829,28.115545,34.1873,48.82721,53.82577,51.784027,16.431732,16.33834,13.650387,12.47216,9.246141,4.894513,6.905904,-8.293709,-0.048695683,16.224802,26.599915,22.007442,18.013279,17.18882,18.66755,19.24939,19.750902,-0.343935,2.5495214,8.634124,25.468555,27.01579,27.88202,24.96888,14.735966,13.388318,7.091095,-2.3308225,4.7652926,6.179488,7.1125836,10.294178,20.198969,27.942722,17.81329,10.728016,8.6517315,-10.127595,-3.0230713,8.058606,-1.2260138,3.407244,14.096655,18.495047,9.911976,1.5579638,3.1513367,-7.545925,-2.5349762,10.955799,32.288742,27.613441,21.355946,19.747265,12.5251665,13.672616,7.0843477,21.7719,28.9639,28.222519,11.319179,10.787422,11.462896,5.02837,0.16740529,2.0051703,-1.4903593,5.3237143,6.812894,10.577061,24.902367,19.035183,12.334,8.527269,0.48443985,-7.525468,-1.7883033,5.823826,2.851911,2.5116825,8.0535145,4.3981495,2.396675,3.3336625,-4.434609,-12.368057,-13.231502,-3.4265952,-2.5123744,-5.905572,-9.189779,-5.6860933,-2.12409,-5.0019403,-10.012151,-11.361447,-9.089263,-13.329406,-12.312328,-10.911102
x,-504.93604,-507.77267,-586.90045,-637.493,-657.3772,-671.23456,-681.2216,-626.4642,-549.9762,-559.3963,84.61624,105.637085,120.65347,106.952675,92.13077,83.12735,71.10733,96.488785,105.67308,113.945,6.308421,16.074833,36.218964,47.38945,45.202675,38.891827,32.71671,48.54103,54.900703,55.0078,21.92602,23.281336,21.091267,24.577965,16.70955,11.091014,9.136421,11.683337,25.590492,36.49309,18.31559,19.072834,22.609062,29.883514,21.384354,19.970179,18.232597,4.0822964,-0.72844017,4.3845744,13.053185,21.37502,27.417248,16.41447,7.200864,11.82403,16.85194,-13.124617,-20.165066,-11.038099,16.181267,21.544565,24.451473,17.881363,16.027807,18.892849,19.233833,0.15890276,1.3106854,5.074072,10.48152,14.000026,14.297999,14.209759,17.21716,12.456589,5.4638925,4.1292815,12.065168,14.676387,40.40306,33.82955,25.031511,20.332754,18.290485,11.101337,8.389901,16.593838,25.598042,31.069145,14.817533,10.732359,5.870485,6.0630302,6.2533207,5.00037,6.554834,10.228636,7.3537765,9.902681,22.099604,16.367027,7.8836155,4.712729,-0.2890901,-4.6097994,-2.327777,8.04334,4.742145,3.7269857,9.442376,8.412107,6.4858236,0.98780555,-2.9391541,-1.5162158,3.9286733,8.613207,11.678667,12.533469,-14.074619,-12.447205,-5.549346,-4.7002354,-3.7124882,2.8792064,9.359079,0.1359868,-2.1595473,-4.5835814
x,-569.3377,-586.2945,-645.5294,-670.8565,-674.8881,-671.5842,-597.4043,-552.06964,-579.99585,-635.7994,113.844086,111.92997,103.87436,91.27722,90.32006,93.60215,122.02905,135.01372,140.82059,116.639145,23.866232,33.169815,40.08288,33.488182,30.38139,30.908905,56.249443,62.974617,63.408447,48.765743,23.170845,22.10365,18.596838,13.74325,12.332365,10.884666,17.531067,24.539213,26.736885,22.093515,19.046711,24.240374,26.608658,22.251553,22.640396,19.272535,-2.0170999,-2.9382515,4.457493,26.193474,28.154598,29.831112,20.347073,14.1550045,15.0068,13.422895,-9.888245,-9.266429,-1.1728556,16.331066,11.476767,15.665815,25.996695,17.585678,13.211433,11.592594,9.618248,15.037249,16.149475,15.4587345,11.731719,13.7143755,27.81474,16.628036,9.279943,15.11796,6.6927,10.637056,17.478008,19.379976,14.80974,17.66821,28.736298,20.896564,17.032593,18.047134,19.853767,21.90237,22.034813,20.709263,8.7243805,12.280175,15.774256,5.5830173,-1.5635248,0.47596288,15.071592,13.077568,13.084227,13.001224,12.722107,17.05812,16.947853,9.217972,-4.2407866,-2.6008768,13.016412,13.231499,9.76111,8.402948,6.923403,7.1162834,8.264574,10.228966,3.107616,-0.83667946,-2.7976654,-4.0828257,-0.8984369,-0.7179003,7.278693,8.5797825,2.9733462,8.066779,4.3134136,-0.68806016,-5.3211746,-8.343744,-6.0979466,-2.72823
x,-564.06494,-570.83057,-615.7244,-641.64734,-647.8126,-611.5741,-538.75415,-523.7225,-561.06085,-613.97327,121.91585,118.48303,104.24519,84.686066,81.3268,103.78332,116.2341,128.92136,134.75525,117.964615,36.78157,37.568016,36.063972,30.563044,21.639336,24.124264,40.898808,41.792625,36.570374,18.814976,18.043732,17.220188,20.239897,16.565979,5.5050206,-12.30017,-2.549812,3.3229008,1.7926614,-7.966218,14.206662,16.709179,20.11108,19.630028,13.685811,-3.9508495,-3.3819814,-0.48346877,4.7363806,5.709119,17.922447,23.799953,24.586819,16.136547,12.15212,-2.2188902,5.265252,18.359459,25.591665,15.975046,14.802825,20.860798,27.920979,22.400993,21.411058,15.895929,19.098764,26.893261,32.9302,31.190304,21.077742,22.110775,27.528156,26.67689,17.016869,8.462431,7.964924,14.809788,17.731335,16.095276,20.654114,19.921486,17.51593,10.6064205,0.45214528,3.69389,12.084219,14.495418,15.278854,13.76092,16.458439,11.989168,6.019221,3.956647,-2.2460744,3.1414266,14.680296,13.342657,7.6774664,6.668526,15.562315,19.126438,19.788105,15.295744,12.7284975,13.770272,15.398003,12.46303,4.6621394,4.974815,7.5055933,13.50358,11.839248,6.409637,6.6480217,3.7147503,5.489212,5.10495,-1.8072476,-2.7157345,5.137224,6.82549,4.2555246,8.886017,14.236138,2.8331923,0.9174473,2.2416916,0.21072602,3.8995686
x,-522.24585,-529.55176,-602.06885,-645.055,-655.39886,-658.143,-607.2424,-530.2867,-530.3242,-590.7784,70.623726,80.53764,91.369095,91.204994,91.6106,92.25758,98.96916,105.70677,114.46055,118.92377,31.342838,30.656372,32.84542,38.977043,35.3086,34.853935,43.560707,53.115532,47.11256,33.38233,25.757782,28.743395,25.631355,15.59351,15.23365,14.0250225,-0.25806344,8.47485,16.920227,16.180552,36.687244,34.716297,30.817001,26.108612,24.446262,24.438757,7.967138,2.6558886,5.883784,15.448137,25.368715,30.226923,32.013294,16.897879,8.715868,7.446912,-5.580249,-5.51201,4.0513945,18.076834,5.3564425,14.242765,21.916126,17.960493,14.641701,10.937498,6.4350147,12.524713,15.655762,17.498608,-3.2253509,5.071363,19.562115,20.33057,3.5102057,-5.2902594,1.4344239,3.4703836,6.6355305,11.270506,21.567007,22.204773,16.696472,17.608574,7.442728,-3.749745,7.19637,13.477346,16.304493,16.794954,15.611246,19.342823,13.728582,3.981572,1.0869136,-1.1287826,12.460325,25.740173,22.868904,8.482661,25.801079,25.1498,14.856117,1.5138656,-2.0692863,6.7676325,8.17266,8.409318,7.588978,1.9057953,12.038034,14.00082,11.085234,9.977058,6.9938526,3.4323497,1.538282,-2.8661332,-3.692319,-0.36692083,-5.329609,2.632124,11.711585,12.507633,10.738304,9.582035,4.8585787,-0.14521194,-3.0718348,2.6595068
x,-515.0638,-512.7776,-592.7542,-649.80945,-664.5991,-662.35815,-667.20135,-603.36456,-543.2905,-553.1472,68.22681,93.10272,107.091095,95.1203,86.22691,89.23352,85.81177,111.21344,121.617874,127.99495,16.494644,26.415945,43.9497,45.541954,26.971188,27.342941,25.792831,53.93038,67.14337,59.940216,15.586914,17.268038,18.62764,12.000163,-7.3441105,-13.080296,-10.153309,-1.084943,11.18754,22.283691,33.79273,30.35192,24.700436,24.08469,13.485718,9.270669,12.449633,0.82187504,-1.307857,4.182317,14.834925,18.012167,17.446163,22.034052,27.232256,22.046078,16.247988,-4.946463,-1.6156173,6.494374,3.8176517,7.6744585,12.039888,23.649643,33.428394,27.949146,18.309668,11.12751,19.538792,20.685032,-1.2567077,6.818655,18.269196,27.339691,16.70025,8.2382145,6.2190895,10.9998865,14.880421,15.34339,26.016953,26.501999,24.758793,18.967003,5.243024,4.5829287,1.6667037,15.746252,21.267963,23.410027,20.037254,20.447628,23.739555,5.851449,-7.85022,-8.401701,-6.1346025,5.635479,13.871959,14.718353,26.596447,19.5199,5.115451,-3.9919581,-4.146201,-0.52896285,-2.29344,1.8636045,7.55325,3.356574,15.894934,13.621422,6.3363037,-3.0731542,-4.531049,0.36812866,0.9847142,-6.4949217,-6.933567,-2.3618455,1.4469047,2.457655,4.2897463,5.7783484,-0.03543961,6.838382,14.516982,7.418484,-0.9129306,-0.16956602
