target,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
u,-369.46735,86.572876,31.27453,41.975616,12.667795,37.742172,3.9401064,27.44735,-0.98437095,33.132675,-6.63313,18.36781,4.3409133
u,-395.21835,77.51272,28.687977,41.07624,7.158147,35.98104,0.78448653,24.324402,0.24570428,31.40299,-8.407714,13.280697,-3.1511662
u,-422.30893,84.90287,18.322374,35.387238,7.954722,36.205418,1.3499484,23.380829,2.3470109,18.878134,-10.563181,11.494777,-2.487362
u,-438.1312,80.660355,16.01457,36.347435,-0.19167759,32.22506,-0.14787307,21.630177,6.1406555,14.830991,-12.819872,11.24229,-0.7952476
u,-452.31308,79.28952,15.472509,34.601757,-4.6934342,33.829002,-4.1268764,19.53527,7.850953,20.886635,-8.423889,9.36455,-1.8205526
u,-464.35535,74.83303,9.49839,31.240013,-5.0144987,36.013504,-5.6709795,21.619316,3.201766,11.562392,-10.824268,6.3567467,-3.7173972
u,-467.41397,74.13899,5.203173,31.962257,-6.765867,30.495758,-11.555731,21.445961,4.242134,9.454682,-11.850306,2.0120978,-7.259167
u,-466.67847,78.55383,6.93884,35.6549,-6.483124,25.810442,-13.545661,22.40939,5.687587,13.796368,-7.1374273,3.284701,-10.967647
u,-470.22565,74.32684,8.964712,33.232243,-4.445661,26.781912,-6.945062,23.634533,3.3912477,9.985325,-7.3952203,9.831126,-6.946165
u,-467.93826,75.41196,6.515918,32.12448,-4.060564,25.523605,-4.549159,25.408642,4.786453,6.8623323,-12.2393,7.40696,-7.196933
u,-469.48013,72.311066,1.7326113,31.189241,-9.941595,23.123795,-5.804286,25.726562,12.906916,13.714991,-9.595562,8.717735,-7.742186
u,-476.21802,68.25982,1.2379706,35.36022,-7.446584,24.671307,-9.229235,20.711834,11.817703,13.59542,-11.327528,10.736698,-6.713879
u,-473.9768,73.135895,-3.16966,32.836784,-7.974268,24.447784,-13.261621,18.149734,9.665874,12.116396,-14.467724,9.1549225,-7.9099493
u,-473.3996,76.63837,-1.3653692,36.31907,-4.795197,31.586037,-6.514242,19.907364,5.613388,9.07699,-13.284841,8.240409,-9.073208
u,-477.5069,78.5219,1.0407364,36.672897,-5.779727,32.02926,-7.513548,23.545008,3.8333158,10.511279,-12.073578,8.504116,-8.383888
u,-476.83017,81.3546,0.67302537,36.17287,-8.700866,30.597797,-11.279423,24.986416,5.0965495,14.489289,-12.360603,9.404097,-4.421053
u,-468.3335,82.85842,2.9977174,36.179382,-8.639681,32.772255,-9.671054,24.623917,6.9323606,15.587776,-14.632363,3.7322268,-5.695712
u,-467.28906,80.65659,8.737914,36.821354,-4.544348,35.343376,-7.467598,21.979422,9.2887125,15.303356,-13.124933,1.2654958,-8.40501
u,-468.2053,78.11028,5.4392824,36.562286,0.23636869,34.535378,-7.28318,23.879444,8.409522,12.588793,-13.241955,1.6712252,-5.777792
u,-467.8701,77.22051,0.29883617,32.473503,-2.4213784,34.05802,-5.073738,24.529352,8.15606,16.561646,-10.1500845,0.7844057,-6.222224
u,-467.77905,82.266716,6.0593576,35.399136,-8.264456,30.39994,-6.2989545,24.945156,7.367713,19.778303,-8.961304,1.1182234,-9.7704315
u,-467.6165,80.02232,6.525752,36.640137,-7.914198,25.805267,-11.485535,23.369785,7.9432254,17.763477,-5.2962976,8.705546,-5.94215
u,-466.69626,79.86946,10.260082,35.96416,-3.7887888,25.462961,-11.530748,18.015017,5.3184767,16.23431,-3.6070518,11.197941,-2.0910711
u,-466.78674,80.76981,11.480166,35.183784,-0.066815495,29.291569,-9.908418,17.602032,2.7553787,15.138128,-5.0475345,6.7233753,-4.545076
u,-467.16693,83.05795,11.684243,37.469765,0.7960478,30.22557,-9.263428,20.668343,7.112836,14.303724,-7.6154118,3.7896605,-10.185858
u,-469.08844,85.059875,12.934889,37.107452,-4.64942,29.521708,-5.7430377,25.10563,11.137934,17.186775,-8.744471,2.6320453,-10.716827
u,-468.01373,83.446236,14.3045025,32.697628,-4.049194,34.71225,-3.9552674,26.800741,12.183319,18.573109,-11.215331,2.9315414,-11.009222
u,-467.15305,83.36107,13.713871,28.59214,-5.1865892,33.615646,-6.546441,22.629002,10.022581,14.506346,-10.710196,7.0527563,-7.042262
u,-463.07275,85.72351,9.118078,30.293602,-2.3634772,34.665718,-4.2007046,20.71339,8.399094,10.777016,-12.865118,7.4881225,-6.9193625
u,-465.13617,87.72608,7.9965286,29.049309,-2.3884985,30.771461,-4.467046,23.112236,11.141062,13.011892,-9.450596,9.830367,-6.8654456
u,-468.40338,89.89958,11.094962,27.293957,-3.5017622,28.616692,-5.3849483,25.205162,8.329165,15.659878,-7.994164,11.069529,-4.4212313
u,-467.13388,87.86223,10.308287,34.529964,-1.6785548,26.045177,-10.242642,23.933933,10.542959,14.317755,-11.901668,7.945237,-6.605838
u,-469.06082,82.30248,6.698435,41.14193,1.686541,28.157116,-14.043268,20.650604,14.655754,11.5432005,-13.467629,4.5007887,-9.028059
u,-465.3133,78.28087,4.279773,40.31678,1.5743937,33.331238,-7.311131,22.00642,8.277099,12.470766,-12.600805,5.0500703,-7.8802752
u,-464.14996,80.61427,6.575581,35.950157,-4.781582,35.390717,-4.186418,23.919182,3.2675645,14.318878,-12.012178,6.9556046,-8.622717
u,-469.0526,80.39708,4.056426,33.108055,-12.213371,31.184954,-10.979553,23.068352,3.916752,18.319294,-9.732199,12.099592,-3.0218763
u,-469.976,78.78473,3.5376186,40.276505,-6.83389,33.18251,-9.959154,23.114862,5.5819364,20.947636,-5.4358754,14.256441,-4.8153763
u,-467.35538,80.72804,5.4525523,38.191338,-6.3730288,31.8535,-7.459139,20.807608,11.630722,18.800194,-6.4236927,14.106691,-0.23406386
u,-469.46805,84.75072,8.884628,39.23941,-7.0479546,34.363495,-2.707234,19.46257,10.582777,16.142641,-5.9362326,11.430925,-6.1380944
u,-523.78687,86.29756,14.670135,40.404938,-7.0177917,33.18146,1.1410177,18.240269,9.626779,16.651875,-2.691723,10.3521385,-10.351196
v,-805.6359,9.1027355,6.28792,4.0646687,3.2134724,2.7878819,1.665734,-0.21793683,-2.2493758,-3.9989998,-5.2544217,-5.688731,-5.1549973
v,-681.38074,71.10866,9.807806,17.788324,3.1664367,16.26833,-5.2648125,5.8096757,8.856482,0.92178416,-5.483221,-0.23029286,-2.0200279
v,-583.49396,88.705795,12.380134,33.1116,3.2766454,29.040924,-6.517602,12.847605,0.7861867,0.8235643,-11.374058,-0.8580524,-4.8750615
v,-535.0329,87.4687,12.226069,35.87569,7.442581,33.26808,-6.9251976,17.995428,-0.6330049,3.946233,-10.564331,7.4445953,-7.6572986
v,-499.9011,88.4441,7.719432,34.748436,-2.8320704,31.001543,-10.028967,21.214188,5.5603647,11.64911,-7.1280665,10.242182,-6.0466156
v,-475.91302,94.6503,0.7602583,37.501743,-5.6586547,34.323723,-13.007262,20.433159,5.527098,12.72466,-7.685936,7.328769,-3.9077764
v,-470.77725,94.122116,2.8951564,39.222748,-1.5260726,34.41503,-17.692501,16.13541,5.540972,14.211796,-6.6312823,7.2675724,-8.046053
v,-474.71387,87.63223,4.38593,42.049793,-0.48020455,32.83445,-15.258027,20.79789,10.358549,15.777068,-8.315371,5.887068,-9.46147
v,-472.49902,87.381546,0.6985539,38.027122,-5.510006,30.449581,-12.234275,24.35344,7.431963,13.956534,-7.944129,10.988822,-3.9641547
v,-471.43542,87.99711,3.1366565,37.349174,-8.79776,29.811584,-14.2111,20.76072,3.4037101,13.472173,-10.510137,7.5349164,-7.256273
v,-470.75565,90.61072,6.561968,32.032303,-8.741827,33.584854,-8.007522,23.637802,4.27291,15.674588,-8.408937,7.623585,-10.573312
v,-470.25513,92.30205,7.799061,35.299072,-8.034994,32.983883,-6.6582837,29.634377,4.460435,16.630215,-7.130271,8.05369,-6.8323517
v,-466.61856,93.45965,10.360792,39.569077,-3.5351994,33.356117,-10.3472185,26.402168,4.7429714,13.121316,-7.445855,10.173457,-6.2445254
v,-465.8973,93.04819,9.104084,39.37478,-2.2197428,35.247032,-9.117592,24.34906,6.2404175,13.312139,-10.639772,6.757305,-8.5641985
v,-471.552,88.36977,8.706509,37.567535,-1.4170583,37.015335,-6.4222016,24.816742,5.4444227,12.1481285,-10.319874,6.095192,-5.9585896
v,-472.1418,83.694336,7.25432,33.977882,0.25523382,34.8965,-11.101636,19.539787,4.8599577,17.725698,-2.6294172,8.610853,-7.9744616
v,-473.9846,83.29056,4.977597,34.671646,2.1475601,35.15065,-8.044053,17.433796,2.190314,16.539543,-9.822895,8.422808,-5.664653
v,-469.37997,88.744675,2.8272128,33.06164,-2.614469,33.932495,-8.027383,19.540926,0.95282733,13.922607,-9.414479,11.31391,-3.678402
v,-468.59982,87.958885,2.6407893,30.639479,-4.7150893,30.680977,-10.151621,22.390419,3.466072,16.123203,-5.9305058,9.159098,-4.5086527
v,-461.70654,83.77004,7.7384267,36.25592,-3.1101356,31.685879,-6.76756,24.037804,2.8666377,16.318642,-5.8851833,13.96628,-0.9232815
v,-318.11142,33.44555,-2.3776033,14.386486,-3.851468,15.946873,14.238672,17.28657,-6.9508066,27.536827,-22.308426,18.996086,-1.6233346
v,-198.58371,36.169144,-0.6897576,12.825514,-11.760979,16.49573,18.426937,19.39795,-3.582571,37.66597,-23.908306,20.74432,-3.9294221
v,-205.41736,49.60179,7.051419,18.071505,-8.090653,26.284367,23.770481,23.486866,0.19180799,44.79275,-21.422153,22.96569,-3.834887
v,-323.65887,77.77661,12.652009,25.746368,6.3531933,39.260582,15.812532,24.978855,9.572969,41.304695,-12.241105,20.47788,-1.6331785
v,-372.58813,71.10439,16.153435,30.60047,8.916029,41.145596,1.8277166,19.870888,11.08149,16.901615,-10.221177,14.24312,7.3489623
v,-402.3304,74.207825,19.134045,36.043945,13.161051,39.36855,-0.23853314,16.481464,5.056036,17.888168,-11.8452,13.358854,1.2996721
v,-431.30457,70.03905,19.585108,37.43824,14.364115,35.19981,-2.9139104,14.138164,3.4520025,23.074085,-9.683511,11.580656,-1.8993883
v,-441.45288,66.49433,14.938225,33.432823,13.429455,34.400253,-2.703711,17.039238,3.9596577,18.68526,-5.369319,12.418701,-2.204331
v,-453.40646,75.494064,12.623876,35.37383,9.504396,32.484264,-3.626626,22.589413,6.638522,15.908923,-9.823213,6.2970085,-5.7861514
v,-458.8618,84.50337,11.787016,38.838837,2.2689743,31.761076,-5.8328676,23.963093,6.3617268,15.795509,-9.806266,7.722586,-10.472128
v,-465.48495,81.27011,4.5982714,35.047203,-5.792712,27.978231,-8.639725,18.762592,6.334677,15.714255,-9.374213,7.823719,-11.299244
v,-473.16483,77.60167,3.7450705,34.554928,-8.27891,28.002087,-6.2820354,20.108814,13.094779,14.27494,-15.221092,7.472305,-10.368461
v,-476.5135,75.61928,5.0917864,37.575546,-3.2721748,33.6282,-6.2335143,20.02195,13.358341,13.37326,-16.80954,6.776767,-8.160657
v,-470.55402,82.490524,6.934026,36.412956,0.04114756,36.18177,-7.3003902,24.503883,7.8864775,14.858416,-16.674702,2.580769,-5.4140053
v,-466.42773,83.849304,5.9034657,32.544827,-3.4549253,29.922562,-9.923996,28.034773,7.978902,15.699729,-11.367308,3.3833704,-5.740912
v,-469.5723,82.58392,8.599787,32.557816,-2.6183915,26.953064,-13.722681,25.059973,8.419967,16.312323,-10.689726,6.0549383,-8.820557
v,-469.67416,87.00561,7.8772597,26.88079,-4.3691444,29.492283,-10.46522,24.19944,4.1527915,14.353491,-14.114806,3.242702,-10.38361
v,-472.85037,86.743645,9.855683,32.925907,-1.6877491,30.190634,-9.921933,24.144917,3.9964044,17.178467,-10.697697,4.5088844,-8.080453
v,-472.4307,86.74255,7.237011,34.82196,-3.2592106,29.857515,-13.1721115,24.322292,4.038272,19.53302,-2.4535658,7.0801673,-7.5739603
v,-473.3928,88.38071,8.197511,34.844948,-3.6962004,32.762627,-14.407868,27.62537,11.2392845,19.670788,-3.0010536,7.5286937,-8.427799
v,-474.5777,86.52544,4.755667,32.383156,-2.0444634,31.675055,-14.746033,26.842003,14.239642,19.918793,-3.311583,8.679428,-6.584731
v,-472.49808,88.235245,1.8887804,32.37513,-2.1845133,29.38833,-15.202749,21.980247,7.1066265,14.387813,-9.37492,3.9525337,-8.276216
v,-471.3585,89.27807,3.9554782,26.3698,-3.918246,29.612202,-9.48147,22.644901,5.7408905,12.511597,-13.072981,1.925031,-11.4830265
v,-471.8595,86.28041,6.681369,25.585909,-5.6619163,32.43724,-4.6898937,24.15741,5.8597116,13.656316,-9.860064,4.005761,-8.978555
v,-467.23868,86.27054,7.0261755,29.877075,-5.75823,29.56786,-9.430161,23.409977,6.486639,14.220675,-8.936237,7.717938,-2.2714167
v,-466.11768,84.17921,5.3507366,30.374088,-4.3048205,25.601097,-11.282612,22.991276,6.396779,12.8767605,-9.8611145,7.882747,-6.367984
v,-467.58444,80.40878,4.6795125,27.33451,-2.1257386,25.822758,-6.46161,24.345604,8.984785,13.405542,-7.292416,8.189826,-9.170303
v,-471.56528,79.68493,4.2097754,30.773602,-0.91618186,26.995708,-7.6534424,22.922575,7.4613934,12.477555,-8.9440365,6.7992363,-7.2259536
v,-468.05676,81.964294,5.8046064,30.830132,-0.86943114,28.575802,-8.193871,21.625635,7.027053,10.41105,-13.452604,5.3755875,-3.5503206
v,-472.3844,77.435486,2.4733002,30.635761,1.0840195,28.544657,-6.8533707,21.482285,6.4355154,12.803152,-10.87362,7.5398035,-3.145122
v,-476.74347,76.737144,3.5280216,30.402107,-2.097661,29.845322,-6.116248,22.62408,2.2242804,10.16708,-11.616499,10.376443,-3.5817354
v,-476.402,82.53749,4.4422345,28.275526,-6.6216555,31.516598,-6.0888805,23.566473,6.573864,11.088145,-12.391638,8.648743,-6.909856
v,-475.13086,86.61199,4.651923,34.263035,-6.571246,34.475006,-9.307924,25.584576,11.9116535,12.962639,-12.063861,3.4561293,-7.6740828
v,-478.40485,86.33476,4.0829544,33.987976,-7.6448774,34.5438,-14.357298,25.58878,9.684743,11.265064,-9.111618,5.836816,-10.005562
v,-478.65622,85.29845,2.964531,32.68824,-6.4282246,32.22204,-13.560516,25.073044,11.274908,9.966158,-10.786324,4.4966216,-11.026084
v,-478.8875,85.71584,3.642477,36.554497,-7.610891,32.906914,-12.97178,21.623426,10.773981,12.155434,-10.586039,7.026103,-9.916889
v,-479.7257,84.2799,5.3610888,33.881004,-10.327671,27.774586,-15.305903,17.39502,9.88464,13.440752,-10.591144,6.7077303,-11.551861
v,-476.68668,85.6655,1.9701042,25.814178,-15.259151,18.927025,-17.941444,17.268206,6.6882353,13.062538,-12.567717,7.7230787,-8.035809
v,-474.0243,91.33515,2.7329712,27.349983,-7.1052094,24.376665,-11.61948,19.633541,4.9623275,18.985636,-8.422466,10.47322,-7.5258074
v,-479.02438,89.919495,1.815557,29.370594,1.1672728,30.974997,-8.315335,22.95131,3.201826,22.566914,-8.940771,5.6013865,-8.378027
v,-456.8923,87.56596,10.567026,38.274567,9.574502,35.793236,2.4342866,24.443026,-4.3258786,23.160957,-10.508781,2.8557117,-8.632849
v,-444.18878,95.64785,18.315693,48.02236,15.728039,42.02835,10.31218,27.249516,-4.5010195,26.594994,-4.590448,10.287182,-3.6251004
v,-462.6246,95.05104,14.825174,48.771564,12.345881,42.741962,2.1532404,32.25244,3.0556922,23.899704,-2.4820988,13.530787,-5.0832167
v,-475.50275,85.14602,8.127975,41.75743,3.4086099,31.347437,-14.981066,26.791891,6.3801856,20.402184,-4.071081,9.5815735,-9.314351
v,-472.97974,82.730865,2.9419367,36.00395,0.86990464,31.704365,-11.530962,23.879639,4.299162,18.831251,-8.484909,5.6855555,-5.5461254
v,-482.3737,82.801125,4.116459,37.315063,1.0253497,37.52211,-3.5240502,28.220943,8.989296,18.185839,-9.464219,-0.6976448,-11.952148
v,-550.603,78.963844,4.245322,34.084885,-0.61540353,35.211494,6.145548,34.063984,13.869402,17.439713,-4.730776,-3.8012896,-13.733721
w,-788.65173,27.268543,23.238884,18.373562,14.1751995,11.205217,9.048151,6.980358,4.711074,2.577114,1.1021276,0.39807498,-0.0011895224
w,-686.212,67.978806,18.25931,22.562073,12.419788,26.035078,2.25667,24.502504,19.832537,2.1704493,-4.649643,-2.1230063,3.4094548
w,-597.54,71.641266,6.3703556,24.542057,-1.1341377,28.908527,-10.356428,27.791012,17.129652,9.560402,-3.9159138,7.1496067,3.0415921
w,-541.5233,75.81299,3.2608411,26.649666,-4.764473,31.349718,-11.517822,31.241982,12.303173,13.865501,-5.371686,8.5955515,-0.20340419
w,-504.35117,80.51897,5.551109,28.020012,-3.7571964,35.692703,-7.0783234,32.919533,6.4476438,6.4046993,-11.653696,9.611616,-0.47415385
w,-478.1643,83.482086,8.027899,30.727417,-2.718685,35.779667,-8.556322,27.348764,5.471133,8.9308815,-7.257734,13.964142,3.3162708
w,-472.304,87.17279,8.685522,34.775257,-0.46000955,38.52865,-8.699923,27.210386,5.785673,12.583757,-5.9868927,10.567061,0.2738747
w,-479.798,85.89732,9.510027,40.052933,3.312548,36.197353,-13.527228,26.113598,6.6652455,12.260433,-9.637503,9.443674,-0.5294829
w,-477.09293,83.48784,4.995692,36.614574,2.3480828,33.293304,-13.377765,23.992155,3.170545,9.505285,-8.168932,11.629511,-3.9258795
w,-473.63483,85.65651,1.9924238,35.91661,-0.050647378,34.022526,-12.983029,29.16462,5.269428,10.462844,-7.0198393,15.562258,-0.9756328
w,-476.5304,88.23262,3.818036,37.43028,-3.7381563,33.259094,-11.204971,30.729584,5.0963635,9.693569,-8.02022,10.404224,-4.848872
w,-479.8497,86.70505,6.629126,39.760056,-2.038439,34.18624,-11.662166,27.026636,3.731235,7.1331024,-8.26378,7.320104,-7.2849874
w,-479.7685,88.843216,2.4276714,36.98948,-5.067688,35.423656,-14.633312,24.885914,3.0987146,10.976723,-7.314991,6.9852,-7.3001966
w,-483.54,89.29825,0.90861803,34.140205,-11.095932,32.397827,-10.457989,26.769163,3.2433712,11.244675,-3.060976,9.875326,-2.8601632
w,-481.39426,88.492004,6.530177,33.677643,-8.494147,36.12843,-9.273521,28.626883,5.780535,13.644254,-0.60975456,10.714016,-4.580101
w,-473.97888,90.154724,4.3109727,27.895807,-4.665688,36.145805,-12.515017,24.730572,6.801731,16.532715,-2.67032,7.8264046,-4.765101
w,-470.76367,93.69383,2.717284,31.909626,-0.6155622,31.93428,-11.744568,22.673422,4.0775723,12.743342,-2.4588432,10.72601,-7.773837
w,-475.3507,88.90227,-0.6556002,31.04628,-2.7119527,30.348972,-9.496407,27.262535,7.2933865,13.401833,-7.5895786,7.0190144,-10.332832
w,-476.67688,83.51796,-1.0244383,31.851498,-5.350294,33.38752,-11.880756,24.039398,5.892503,16.211945,-8.970897,3.291684,-10.009949
w,-473.8532,83.50212,1.8097167,33.52133,-5.453853,31.774315,-15.50479,23.199162,8.726797,19.744473,-2.989576,6.5341253,-7.395561
w,-293.42627,33.54074,-25.383072,22.463125,11.574097,29.769485,-2.6007676,12.370619,-3.0561938,29.850643,-5.522735,12.006814,-21.160772
w,-189.42755,42.584766,-18.744263,24.226536,13.153085,30.432993,-0.09054342,13.9935875,-3.5871499,37.577393,-3.7060595,16.89645,-15.071134
w,-214.06633,56.01117,-8.834406,28.048828,17.01307,33.20398,3.3732615,15.223785,-3.2395234,41.70968,-1.4613795,21.947897,-8.482975
w,-343.11322,89.88037,3.5035655,36.2734,23.548326,36.56022,1.1701902,15.474047,2.187727,31.525684,3.7723973,21.856144,-4.671878
w,-356.37653,73.7352,10.04146,38.27951,18.398829,40.444122,1.3655487,12.585079,-1.9546491,30.22348,1.4832512,18.904282,-6.910305
w,-372.20642,74.46678,10.69758,37.821266,15.041428,42.230232,4.713985,16.127848,0.68316245,27.35564,-2.5828984,11.641546,-10.426813
w,-425.73038,84.98958,9.675875,38.69671,13.325126,34.68259,0.87621635,23.259659,8.25971,20.957237,-4.752591,11.831913,-9.393914
w,-448.9339,83.23641,12.745598,39.103867,9.462876,37.46355,-0.7706404,24.384144,7.982107,15.463766,-6.593855,14.827966,-5.045133
w,-459.37503,81.35687,9.414311,41.37474,5.171445,35.17524,-5.4457617,24.080141,6.0080795,13.165036,-4.1989527,15.140957,-2.22967
w,-465.95013,82.05168,7.3571076,41.181255,-0.06393997,33.06237,-8.939823,24.047665,6.7709303,14.769328,-4.2976832,12.597889,-4.430421
w,-464.89197,84.77002,3.6944244,35.364082,-1.6516736,34.67754,-7.286414,25.353863,8.595098,14.383247,-3.9762206,10.768963,-5.1418333
w,-465.78854,82.112885,4.7426414,33.827583,-8.394163,28.89854,-9.004751,20.547817,4.8399057,13.844644,-2.5868585,10.129756,-6.6472244
w,-467.93668,78.61835,10.470247,33.925846,-9.809246,27.489552,-11.870199,15.238159,0.5216826,14.014282,-3.2764812,7.391115,-13.191783
w,-470.02505,79.33548,11.725153,32.93399,-4.5590496,28.110909,-13.240469,16.274916,-0.2815652,11.2092705,-9.37702,6.7399883,-11.535365
w,-474.66144,78.119354,12.362752,35.39245,-1.2696074,31.61948,-11.222861,21.077755,2.064394,8.863695,-13.109694,6.0728436,-6.1594143
w,-478.60938,80.091736,12.278697,33.53946,-0.22170067,32.718517,-9.44288,23.7136,2.1137788,9.826972,-8.055688,5.141238,-10.265739
w,-478.4013,81.87586,12.447891,27.702988,-3.4993129,28.90173,-7.954372,27.632492,6.6126556,16.410454,-3.5369306,6.0412197,-9.8098755
w,-476.9607,80.64752,10.100438,31.66785,-2.779665,29.691946,-10.770004,24.705034,9.1370535,15.711478,-2.1258385,6.5141106,-5.1707854
w,-472.13504,86.12941,8.056344,32.823376,-1.0331297,32.503212,-13.812454,24.61834,7.9549074,14.684181,-2.9486494,6.258773,-3.9586308
w,-475.71603,86.47209,8.949413,34.921883,-0.07171935,30.480381,-9.086395,30.544415,6.683773,11.502653,-8.161846,5.0746746,-6.118413
w,-480.7964,82.4805,8.02598,35.289062,-4.029868,29.585064,-8.420117,28.711779,3.83669,12.1520405,-8.927018,4.122486,-3.850224
w,-478.93253,83.04822,7.226181,36.402435,-5.232649,37.398357,-7.777752,25.199589,3.7615347,13.408983,-6.9827194,8.101438,-2.86061
w,-472.38678,88.192764,7.6056666,37.677063,-2.2154932,35.198692,-12.101684,24.077765,2.9114413,10.494687,-8.726927,11.076794,0.59741837
w,-471.70505,87.24185,9.724087,36.784668,0.7525714,32.875496,-11.990844,23.286572,5.208477,11.73095,-10.085391,8.910453,1.3519653
w,-471.94324,83.06064,9.399677,35.700035,1.2072836,27.769737,-13.764374,25.320772,8.824028,13.787043,-12.009012,3.4107516,-3.0133588
w,-466.05624,87.16001,8.713984,32.165936,-0.88444227,29.531092,-8.587969,26.17206,9.177686,13.945478,-10.811911,5.801198,-6.209237
w,-467.86838,86.875305,5.473228,28.79829,-3.9303532,30.32779,-4.009056,25.018917,7.561802,11.229661,-11.370852,5.865051,-8.403406
w,-475.3015,81.71857,4.409971,28.973936,-2.4486542,26.765081,-8.285208,20.168417,5.010271,10.677242,-13.892767,2.379758,-11.853631
w,-473.92712,83.219765,4.1323876,28.604118,-1.0722216,29.585663,-8.385985,18.586704,1.2680279,16.35508,-8.426097,3.9969459,-7.953414
w,-468.58945,82.12871,7.6988144,29.747776,-1.1604456,26.853241,-8.973419,24.295437,8.400768,19.640041,-3.0531116,3.4181204,-8.290111
w,-468.23627,80.1996,11.1503315,34.114388,1.1851217,25.64077,-6.108174,26.222351,7.5840826,14.129214,-7.19935,7.223111,-4.3569636
w,-464.83466,83.97644,11.877113,32.34841,-0.6254826,29.612392,-7.191532,21.733002,2.9393444,14.999049,-10.3806305,10.176883,-5.1241846
w,-465.8444,81.83009,11.864563,32.521626,-1.5382462,34.367096,-8.077257,24.722721,1.637743,16.311104,-12.5032215,9.798231,-5.25762
w,-468.1064,79.36336,10.541903,34.96621,0.24559596,35.301052,-10.201265,23.088753,0.9199225,14.400293,-13.640146,8.385073,-5.3848715
w,-468.1728,81.18592,4.5385714,34.98306,-6.513587,36.67825,-8.893452,26.31879,2.6361256,12.389473,-14.237228,6.93909,-2.4438717
w,-467.63632,79.33894,2.805373,34.61894,-12.373877,33.72865,-11.064818,24.649605,5.2963924,15.367235,-14.714981,6.3239427,-2.7745426
w,-471.3576,78.90371,2.7863414,41.317482,-10.291813,32.065567,-13.5391445,19.021729,3.1602976,16.033886,-11.358892,12.24174,-1.3884275
w,-456.45245,84.30505,10.260858,47.192806,-1.771375,30.293688,-6.4379225,21.565472,0.66899276,16.928331,-11.348515,14.267354,-6.5934
w,-447.1379,86.22496,11.552673,44.808395,3.3560772,33.02613,-0.015755653,19.963392,3.2980175,19.111872,-6.2116933,16.080023,-3.5438654
w,-453.47363,85.67255,6.6198473,32.039135,-5.8776426,30.227652,-0.7122281,17.212914,8.262385,19.890694,-5.5571795,17.963728,4.7481585
w,-456.43362,82.68504,8.395689,30.340885,-7.3548746,27.916473,-2.8353267,15.543723,9.07378,16.058144,-7.925467,14.081599,0.805362
w,-457.0193,79.170815,11.5510025,34.97638,-1.9031923,28.73258,-0.012589633,14.871357,8.568998,12.510845,-8.918409,9.878538,-2.1997604
w,-464.1159,79.82185,14.106125,44.665405,0.89678115,27.500807,-0.028020084,13.68824,7.694255,7.456546,-7.6310816,9.586044,-2.9978542
w,-531.0817,84.09131,16.335438,49.461914,1.4937642,27.89173,-0.030406535,10.324426,10.888075,5.233204,-1.341097,8.552874,-0.06513415
x,-788.6312,18.959526,12.693642,6.809369,4.469877,8.337635,9.262896,8.940965,4.1268883,-3.2122831,-5.9382915,-7.0528626,-3.4989095
x,-652.8139,63.86473,11.962652,19.802439,-7.516491,26.677322,-7.6602254,22.182129,14.084961,-9.713615,1.0258032,-4.7271867,0.018470958
x,-561.9111,71.87448,3.1726544,27.891548,-12.77866,33.86193,-14.24485,29.567669,12.393568,0.3344441,1.2059444,-2.5770626,-4.7920423
x,-513.228,75.362854,2.7279894,33.290833,-13.267294,36.281643,-21.436266,33.100628,10.638134,3.7555237,0.33288738,1.7817023,-4.0393147
x,-481.4249,79.414185,0.9303277,35.670296,-15.250298,36.57172,-27.737785,34.153305,5.892684,6.4534016,-1.0464561,6.33772,-1.8253222
x,-459.8809,82.90046,-1.8996329,41.439423,-16.000315,37.66912,-29.03039,33.967495,0.21759343,9.310071,0.8208384,6.361307,-1.6089218
x,-449.01715,84.75396,-4.322862,42.644386,-19.650902,39.222137,-23.117249,38.685116,2.1065435,7.2118635,-2.9663682,4.1749353,-3.949817
x,-444.78372,88.80688,-2.8403776,45.986164,-19.414272,40.62938,-25.385517,34.883354,0.60272884,5.0202227,-4.9779778,5.2068477,-3.233043
x,-442.79858,90.00981,-4.9594326,43.420345,-20.517765,43.36077,-28.51355,30.227274,0.5762362,6.497999,-3.9564037,4.907493,-2.5447578
x,-444.76843,89.49294,-4.2013054,42.455864,-20.16336,40.39027,-29.699085,30.787823,0.3811103,7.3806753,-1.0970365,4.48053,-4.245654
x,-449.64938,81.99979,-4.2563925,43.00849,-19.492664,38.415714,-26.752739,35.60443,2.481815,7.416493,-4.766655,3.9643085,-5.4243984
x,-448.029,84.91991,-7.2493987,38.429813,-23.285297,41.24033,-23.376072,36.716595,0.7786355,4.152364,-7.984019,4.196396,-4.7310486
x,-447.24988,84.38051,-8.908722,39.789944,-23.468023,41.603897,-20.137627,36.374,-0.72092545,2.878384,-6.052449,4.594123,-5.7075815
x,-444.32968,86.712326,-8.525955,42.020233,-18.655197,42.59268,-22.544968,34.533493,3.51754,2.813616,-6.2032804,4.7038684,-7.991887
x,-440.9457,90.87088,-8.757817,41.323143,-18.444555,42.732216,-23.998993,34.8386,4.8357162,4.167141,-7.5251627,3.9624863,-7.315508
